transaction_id,customer_id,menu_id,menu_name,category,quantity,price,total_price,transaction_date,transaction_time
TRX02685,C0104,M003,Americano,Coffee,1,22000,22000,2024-07-18,16:27:00
TRX02391,C0007,M008,Croissant,Food,2,25000,50000,2025-06-17,13:38:00
TRX02284,C0073,M002,Cappuccino,Coffee,1,30000,30000,2025-03-01,09:22:00
TRX00729,C0176,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-28,19:25:00
TRX00129,C0187,M005,Matcha Latte,Non-Coffee,3,32000,96000,2024-08-01,15:33:00
TRX00360,C0111,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-04-26,17:11:00
TRX02528,C0019,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-04-12,19:51:00
TRX00096,C0009,M010,Roti Bakar,Food,1,20000,20000,2024-09-03,14:36:00
TRX00725,C0059,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-08-15,09:00:00
TRX00171,C0185,M002,Cappuccino,Coffee,1,30000,30000,2025-01-30,17:53:00
TRX01005,C0099,M001,Kopi Latte,Coffee,2,28000,56000,2024-07-11,08:08:00
TRX01058,C0154,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-10,18:36:00
TRX00003,C0069,M003,Americano,Coffee,2,22000,44000,2025-04-08,15:07:00
TRX00026,C0009,M001,Kopi Latte,Coffee,2,28000,56000,2025-04-23,13:47:00
TRX01990,C0083,M010,Roti Bakar,Food,2,20000,40000,2024-08-21,12:49:00
TRX00733,C0087,M004,Espresso,Coffee,1,18000,18000,2025-02-25,10:16:00
TRX00546,C0084,M001,Kopi Latte,Coffee,3,28000,84000,2024-09-12,11:46:00
TRX02935,C0098,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-29,18:07:00
TRX01656,C0199,M004,Espresso,Coffee,1,18000,18000,2025-06-24,10:44:00
TRX00846,C0029,M002,Cappuccino,Coffee,2,30000,60000,2024-12-21,20:39:00
TRX02577,C0112,M003,Americano,Coffee,1,22000,22000,2025-04-18,21:25:00
TRX02669,C0193,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-04,20:22:00
TRX02690,C0008,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-18,17:06:00
TRX01548,C0175,M001,Kopi Latte,Coffee,2,28000,56000,2024-07-16,19:35:00
TRX00175,C0196,M011,Pasta Carbonara,Food,2,45000,90000,2024-07-04,08:13:00
TRX02938,C0123,M015,Cheesecake,Food,1,30000,30000,2024-07-14,08:13:00
TRX00946,C0033,M003,Americano,Coffee,1,22000,22000,2025-04-21,21:48:00
TRX01719,C0031,M008,Croissant,Food,1,25000,25000,2024-08-17,19:46:00
TRX00281,C0135,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-03,19:35:00
TRX00989,C0179,M015,Cheesecake,Food,1,30000,30000,2024-09-05,19:12:00
TRX00045,C0197,M002,Cappuccino,Coffee,1,30000,30000,2025-04-09,13:52:00
TRX00563,C0089,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-08-15,21:18:00
TRX00943,C0048,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-24,15:04:00
TRX00636,C0053,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-03-24,08:18:00
TRX02886,C0089,M002,Cappuccino,Coffee,1,30000,30000,2025-06-07,16:22:00
TRX01495,C0020,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-05,21:29:00
TRX01986,C0071,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-01,14:55:00
TRX01188,C0053,M011,Pasta Carbonara,Food,1,45000,45000,2024-12-14,14:56:00
TRX02091,C0016,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-05-27,15:59:00
TRX02304,C0171,M003,Americano,Coffee,2,22000,44000,2024-07-09,15:56:00
TRX01847,C0072,M004,Espresso,Coffee,1,18000,18000,2024-11-30,13:50:00
TRX02345,C0106,M003,Americano,Coffee,3,22000,66000,2024-08-25,10:15:00
TRX02300,C0065,M002,Cappuccino,Coffee,1,30000,30000,2024-12-09,16:51:00
TRX01150,C0036,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-20,19:59:00
TRX00826,C0161,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-12-19,17:28:00
TRX02868,C0036,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-29,09:41:00
TRX01745,C0118,M015,Cheesecake,Food,2,30000,60000,2025-05-13,20:40:00
TRX01153,C0195,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-10-27,14:48:00
TRX01595,C0045,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-30,20:40:00
TRX02126,C0151,M010,Roti Bakar,Food,1,20000,20000,2025-01-14,10:36:00
TRX00257,C0001,M010,Roti Bakar,Food,1,20000,20000,2025-06-02,11:33:00
TRX01088,C0092,M008,Croissant,Food,1,25000,25000,2024-11-03,20:20:00
TRX01649,C0061,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-03-07,21:15:00
TRX01872,C0084,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-09-09,20:06:00
TRX00159,C0015,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-09-10,18:52:00
TRX00583,C0112,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-07-07,13:33:00
TRX01412,C0165,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-08-20,14:52:00
TRX01798,C0127,M004,Espresso,Coffee,2,18000,36000,2025-02-11,15:56:00
TRX01588,C0008,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-30,10:49:00
TRX01686,C0087,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-29,10:53:00
TRX02664,C0035,M002,Cappuccino,Coffee,1,30000,30000,2025-06-14,09:57:00
TRX01715,C0087,M004,Espresso,Coffee,1,18000,18000,2024-12-30,09:36:00
TRX02183,C0041,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-02,12:32:00
TRX00810,C0063,M008,Croissant,Food,1,25000,25000,2025-04-02,10:00:00
TRX00052,C0056,M003,Americano,Coffee,2,22000,44000,2025-01-09,20:36:00
TRX00802,C0053,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-03,13:25:00
TRX01694,C0011,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-07,09:06:00
TRX01842,C0061,M003,Americano,Coffee,1,22000,22000,2025-02-04,21:09:00
TRX00214,C0100,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-01-31,16:44:00
TRX01353,C0190,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-10-11,19:37:00
TRX02655,C0100,M010,Roti Bakar,Food,1,20000,20000,2024-07-13,13:34:00
TRX01195,C0136,M008,Croissant,Food,1,25000,25000,2024-07-27,11:53:00
TRX01128,C0160,M002,Cappuccino,Coffee,2,30000,60000,2025-04-12,08:29:00
TRX00080,C0179,M010,Roti Bakar,Food,1,20000,20000,2024-09-10,19:38:00
TRX01179,C0160,M013,Vietnamese Drip,Coffee,3,27000,81000,2025-02-08,18:18:00
TRX01806,C0034,M008,Croissant,Food,1,25000,25000,2025-02-25,11:28:00
TRX00743,C0165,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-22,17:24:00
TRX02968,C0044,M001,Kopi Latte,Coffee,2,28000,56000,2024-11-29,13:00:00
TRX00204,C0124,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-23,21:46:00
TRX00861,C0033,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-04,18:48:00
TRX02711,C0053,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-06,20:37:00
TRX00364,C0182,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-08-29,18:47:00
TRX01434,C0181,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-09-07,18:37:00
TRX02847,C0037,M004,Espresso,Coffee,2,18000,36000,2025-03-11,19:46:00
TRX02495,C0189,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-11-29,11:26:00
TRX00167,C0019,M010,Roti Bakar,Food,3,20000,60000,2024-10-05,08:13:00
TRX02248,C0170,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-17,09:22:00
TRX02638,C0143,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-12,12:57:00
TRX02159,C0068,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-07-26,21:58:00
TRX00694,C0089,M002,Cappuccino,Coffee,1,30000,30000,2024-12-30,19:04:00
TRX01558,C0161,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-13,20:36:00
TRX01585,C0043,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-04,20:27:00
TRX01936,C0060,M001,Kopi Latte,Coffee,2,28000,56000,2024-10-18,13:35:00
TRX00356,C0163,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-11-27,15:08:00
TRX02885,C0045,M003,Americano,Coffee,1,22000,22000,2025-05-05,20:59:00
TRX00628,C0104,M004,Espresso,Coffee,2,18000,36000,2024-10-03,09:24:00
TRX00123,C0039,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-05-07,17:21:00
TRX01614,C0179,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-08-03,14:01:00
TRX01888,C0036,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-20,21:23:00
TRX00612,C0023,M004,Espresso,Coffee,1,18000,18000,2025-05-18,16:06:00
TRX01357,C0039,M003,Americano,Coffee,1,22000,22000,2025-04-28,11:20:00
TRX00127,C0038,M008,Croissant,Food,2,25000,50000,2025-06-14,11:01:00
TRX01155,C0143,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-11,11:12:00
TRX01233,C0121,M002,Cappuccino,Coffee,3,30000,90000,2025-01-09,16:17:00
TRX02675,C0194,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-01,17:53:00
TRX00824,C0115,M002,Cappuccino,Coffee,1,30000,30000,2024-12-09,17:51:00
TRX00847,C0049,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-10-07,20:39:00
TRX00210,C0017,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-22,13:12:00
TRX01640,C0108,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-04-18,14:35:00
TRX01131,C0144,M002,Cappuccino,Coffee,1,30000,30000,2024-09-18,13:15:00
TRX00068,C0027,M011,Pasta Carbonara,Food,2,45000,90000,2024-12-23,14:26:00
TRX00224,C0106,M002,Cappuccino,Coffee,2,30000,60000,2024-07-31,18:25:00
TRX00760,C0062,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-02-09,10:30:00
TRX02126,C0151,M008,Croissant,Food,1,25000,25000,2025-01-14,19:23:00
TRX01804,C0021,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-02-23,10:43:00
TRX02850,C0137,M009,Sandwich Ayam,Food,2,35000,70000,2024-07-23,13:44:00
TRX00111,C0077,M001,Kopi Latte,Coffee,1,28000,28000,2025-02-18,15:29:00
TRX00923,C0112,M015,Cheesecake,Food,2,30000,60000,2024-07-15,20:17:00
TRX00170,C0185,M002,Cappuccino,Coffee,2,30000,60000,2025-02-26,08:16:00
TRX02078,C0145,M004,Espresso,Coffee,1,18000,18000,2025-02-27,20:04:00
TRX00803,C0047,M008,Croissant,Food,1,25000,25000,29/01/2025,09:07:00
TRX02533,C0142,M003,Americano,Coffee,2,22000,44000,2025-01-21,18:28:00
TRX02701,C0196,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-05-21,20:24:00
TRX01897,C0073,M003,Americano,Coffee,1,22000,22000,2025-02-03,08:07:00
TRX02201,C0124,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-25,16:58:00
TRX02977,C0017,M009,Sandwich Ayam,Food,1,35000,35000,2025-05-17,18:54:00
TRX01059,C0004,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-01-06,15:26:00
TRX00101,C0116,M011,Pasta Carbonara,Food,1,45000,45000,2024-09-27,12:54:00
TRX02160,C0113,M003,Americano,Coffee,2,22000,44000,2024-09-17,10:09:00
TRX00864,C0027,M011,Pasta Carbonara,Food,1,45000,45000,2025-06-11,14:18:00
TRX02839,C0086,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-03-10,10:26:00
TRX01313,C0058,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-23,08:34:00
TRX01464,C0029,M003,Americano,Coffee,1,22000,22000,2024-10-26,19:51:00
TRX02356,C0115,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-04-08,11:19:00
TRX00581,C0043,M002,Cappuccino,Coffee,2,30000,60000,2025-02-23,20:59:00
TRX01103,C0072,M004,Espresso,Coffee,2,18000,36000,2024-12-12,13:35:00
TRX02247,C0074,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-11,15:44:00
TRX01927,C0067,M001,Kopi Latte,Coffee,2,28000,56000,2024-08-15,19:35:00
TRX00356,C0163,M002,Cappuccino,Coffee,2,30000,60000,2024-11-27,19:46:00
TRX02075,C0094,M002,Cappuccino,Coffee,1,30000,30000,2025-06-08,19:24:00
TRX00237,C0032,M003,Americano,Coffee,2,22000,44000,2025-04-28,11:17:00
TRX00718,C0184,M009,Sandwich Ayam,Food,1,35000,35000,2025-02-02,21:35:00
TRX00974,C0171,M015,Cheesecake,Food,1,30000,30000,2024-10-10,20:48:00
TRX00531,C0028,M004,Espresso,Coffee,3,18000,54000,2025-01-30,19:37:00
TRX00420,C0059,M015,Cheesecake,Food,2,30000,60000,2025-02-14,20:35:00
TRX02450,C0192,M011,Pasta Carbonara,Food,3,45000,135000,2024-10-09,20:02:00
TRX00483,C0148,M003,Americano,Coffee,1,22000,22000,2024-12-31,16:21:00
TRX02799,C0197,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-09-03,19:20:00
TRX01454,C0112,M003,Americano,Coffee,1,22000,22000,2025-03-18,11:06:00
TRX02486,C0012,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-08-28,12:02:00
TRX01989,C0112,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-02-07,19:05:00
TRX01821,C0010,M015,Cheesecake,Food,2,30000,60000,2024-12-17,14:46:00
TRX02286,C0044,M008,Croissant,Food,2,25000,50000,2024-10-28,09:01:00
TRX02463,C0107,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-11-09,14:35:00
TRX02279,C0055,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-07-12,12:44:00
TRX02549,C0110,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-14,10:03:00
TRX02882,C0198,M008,Croissant,Food,1,25000,25000,2025-05-09,21:46:00
TRX02642,C0056,M003,Americano,Coffee,1,22000,22000,2024-08-21,21:49:00
TRX01179,C0160,M008,Croissant,Food,2,25000,50000,2025-02-08,16:29:00
TRX00569,C0109,M004,Espresso,Coffee,1,18000,18000,2025-05-16,15:24:00
TRX00459,C0062,M009,Sandwich Ayam,Food,2,35000,70000,2025-03-22,10:08:00
TRX02454,C0079,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-14,20:21:00
TRX01976,C0129,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-03-20,17:37:00
TRX02400,C0195,M001,Kopi Latte,Coffee,2,28000,56000,2024-07-10,18:00:00
TRX01912,C0156,M010,Roti Bakar,Food,1,20000,20000,2025-03-28,21:26:00
TRX01290,C0173,M015,Cheesecake,Food,1,30000,30000,2025-03-04,10:25:00
TRX01083,C0132,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-21,20:13:00
TRX02374,C0154,M003,Americano,Coffee,1,22000,22000,2024-08-08,09:24:00
TRX00404,C0048,M010,Roti Bakar,Food,1,20000,20000,2024-09-19,11:26:00
TRX02862,C0132,M008,Croissant,Food,1,25000,25000,2024-07-06,14:52:00
TRX02030,C0004,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-10-13,08:56:00
TRX00424,C0131,M008,Croissant,Food,3,25000,75000,2025-03-22,09:17:00
TRX01362,C0009,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-03-16,09:35:00
TRX01550,C0056,M004,Espresso,Coffee,1,18000,18000,2024-08-03,14:53:00
TRX02761,C0182,M009,Sandwich Ayam,Food,1,35000,35000,2024-09-03,21:25:00
TRX01707,C0122,M004,Espresso,Coffee,1,18000,18000,2025-03-29,11:28:00
TRX00490,C0015,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-12-19,21:07:00
TRX02052,C0198,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-12-21,09:35:00
TRX00635,C0017,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-05,10:55:00
TRX00048,C0091,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-06-06,10:42:00
TRX01356,C0035,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-07,10:55:00
TRX00924,C0057,M008,Croissant,Food,2,25000,50000,2024-11-09,09:50:00
TRX02267,C0137,M002,Cappuccino,Coffee,1,30000,30000,2024-08-21,13:59:00
TRX02993,C0006,M004,Espresso,Coffee,1,18000,18000,2025-06-17,17:56:00
TRX00534,C0135,M009,Sandwich Ayam,Food,1,35000,35000,2025-01-28,19:40:00
TRX01948,C0125,M010,Roti Bakar,Food,1,20000,20000,2024-07-04,12:51:00
TRX00454,C0059,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-15,08:33:00
TRX01436,C0046,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-10-01,13:05:00
TRX00519,C0063,M015,Cheesecake,Food,1,30000,30000,2025-03-23,20:40:00
TRX01316,C0188,M003,Americano,Coffee,1,22000,22000,2025-01-26,13:01:00
TRX00613,C0119,M003,Americano,Coffee,3,22000,66000,2025-05-17,15:31:00
TRX00842,C0019,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-31,11:40:00
TRX01023,C0014,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-06-25,17:55:00
TRX00995,C0095,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-14,19:08:00
TRX01698,C0002,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-06-14,08:27:00
TRX00144,C0157,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-05-24,11:00:00
TRX02950,C0136,M003,Americano,Coffee,1,22000,22000,2024-09-24,15:22:00
TRX01631,C0120,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-06-30,18:59:00
TRX01674,C0154,M015,Cheesecake,Food,1,30000,30000,2025-06-05,18:35:00
TRX00332,C0114,M003,Americano,Coffee,2,22000,44000,2025-01-11,11:44:00
TRX02155,C0012,M003,Americano,Coffee,2,22000,44000,2024-09-04,20:47:00
TRX01143,C0122,M002,Cappuccino,Coffee,1,30000,30000,2024-07-13,17:43:00
TRX01432,C0152,M015,Cheesecake,Food,1,30000,30000,2025-02-09,15:35:00
TRX02991,C0067,M004,Espresso,Coffee,2,18000,36000,2025-02-15,14:27:00
TRX01984,C0174,M002,Cappuccino,Coffee,2,30000,60000,2025-03-04,11:23:00
TRX00571,C0061,M004,Espresso,Coffee,1,18000,18000,2025-06-30,08:36:00
TRX01480,C0103,M003,Americano,Coffee,2,22000,44000,2025-04-21,10:48:00
TRX02855,C0019,M003,Americano,Coffee,1,22000,22000,2024-08-15,11:43:00
TRX00654,C0122,M015,Cheesecake,Food,1,30000,30000,2025-03-26,15:45:00
TRX01652,C0035,M003,Americano,Coffee,1,22000,22000,2024-11-27,08:10:00
TRX00123,C0039,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-05-07,16:34:00
TRX02059,C0034,M002,Cappuccino,Coffee,2,30000,60000,2025-02-10,08:57:00
TRX00598,C0032,M015,Cheesecake,Food,1,30000,30000,2025-04-17,08:40:00
TRX00737,C0127,M015,Cheesecake,Food,1,30000,30000,2024-07-21,09:54:00
TRX00755,C0117,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-09,09:47:00
TRX01632,C0026,M003,Americano,Coffee,2,22000,44000,2024-11-29,18:55:00
TRX01703,C0102,M003,Americano,Coffee,1,22000,22000,2024-09-07,09:55:00
TRX00572,C0149,M010,Roti Bakar,Food,1,20000,20000,2025-03-04,16:56:00
TRX01134,C0140,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-02,10:33:00
TRX02511,C0073,M003,Americano,Coffee,1,22000,22000,2025-04-15,16:51:00
TRX02291,C0048,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-26,18:13:00
TRX00338,C0147,M010,Roti Bakar,Food,2,20000,40000,2025-06-08,18:14:00
TRX02663,C0192,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-10,21:08:00
TRX00723,C0084,M003,Americano,Coffee,1,22000,22000,2024-11-22,14:53:00
TRX01486,C0113,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-26,13:05:00
TRX00157,C0009,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-04,08:28:00
TRX00934,C0038,M010,Roti Bakar,Food,2,20000,40000,2024-10-16,08:23:00
TRX01047,C0120,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-02-25,14:49:00
TRX00898,,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-07,21:05:00
TRX02009,C0119,M011,Pasta Carbonara,Food,1,45000,45000,2024-08-25,08:02:00
TRX02057,C0093,M002,Cappuccino,Coffee,1,30000,30000,2025-04-22,18:47:00
TRX01469,C0037,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-04-07,14:00:00
TRX02071,C0066,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-10-19,16:44:00
TRX00087,C0027,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-24,20:43:00
TRX01324,C0029,M008,Croissant,Food,1,25000,25000,2024-09-25,11:50:00
TRX02958,C0028,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-26,12:06:00
TRX01174,,M001,Kopi Latte,Coffee,2,28000,56000,2025-04-04,17:31:00
TRX01399,C0193,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-09-16,08:25:00
TRX02985,C0073,M008,Croissant,Food,2,25000,50000,2024-12-15,15:25:00
TRX00471,C0028,M008,Croissant,Food,2,25000,50000,2024-09-03,19:12:00
TRX01666,C0125,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-12-19,17:31:00
TRX00100,C0067,M015,Cheesecake,Food,2,30000,60000,2025-06-26,15:12:00
TRX00030,C0102,M002,Cappuccino,Coffee,1,30000,30000,2024-07-08,19:43:00
TRX00754,C0101,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-24,17:46:00
TRX00928,C0049,M011,Pasta Carbonara,Food,1,45000,45000,2025-01-15,12:53:00
TRX00544,C0009,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-11-17,12:13:00
TRX02909,C0041,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-06-06,13:51:00
TRX01684,C0143,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-02-20,08:02:00
TRX01073,C0168,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-22,20:51:00
TRX02327,C0153,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-06,14:27:00
TRX01712,C0197,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-19,19:19:00
TRX00379,C0138,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-31,20:13:00
TRX01776,C0196,M003,Americano,Coffee,1,22000,22000,2025-04-14,12:18:00
TRX00991,C0100,M002,Cappuccino,Coffee,1,30000,30000,2025-01-22,17:44:00
TRX00386,C0140,M002,Cappuccino,Coffee,2,30000,60000,2024-11-29,13:00:00
TRX02356,C0115,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-04-08,12:02:00
TRX02396,C0020,M008,Croissant,Food,3,25000,75000,2025-02-23,09:27:00
TRX00049,C0030,M012,Caramel Macchiato,Coffee,3,33000,99000,2024-11-20,21:39:00
TRX01373,C0155,M003,Americano,Coffee,1,22000,22000,2024-12-31,12:32:00
TRX02115,C0001,M001,Kopi Latte,Coffee,3,28000,84000,2024-09-09,18:00:00
TRX01997,C0036,M015,Cheesecake,Food,2,30000,60000,2024-08-07,15:18:00
TRX02112,C0018,M015,Cheesecake,Food,1,30000,30000,05/01/2025,09:36:00
TRX01885,C0170,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-03-28,16:00:00
TRX02230,C0083,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-24,21:11:00
TRX02661,C0104,M015,Cheesecake,Food,2,30000,60000,2024-11-25,08:51:00
TRX02510,C0103,M010,Roti Bakar,Food,1,20000,20000,2024-09-14,18:42:00
TRX01599,C0141,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-04-25,15:27:00
TRX02925,C0023,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-29,10:05:00
TRX02183,C0041,M002,Cappuccino,Coffee,1,30000,30000,2024-08-02,09:45:00
TRX00960,C0110,M010,Roti Bakar,Food,1,20000,20000,2025-03-24,09:40:00
TRX02931,C0194,M002,Cappuccino,Coffee,1,30000,30000,2025-06-11,10:47:00
TRX02156,C0024,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-18,15:52:00
TRX02813,C0016,M002,Cappuccino,Coffee,1,30000,30000,2025-04-03,19:47:00
TRX01930,C0097,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-13,10:04:00
TRX01758,C0062,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-13,19:07:00
TRX01832,C0157,M002,Cappuccino,Coffee,3,30000,90000,2024-11-28,18:34:00
TRX00555,C0158,M009,Sandwich Ayam,Food,1,35000,35000,2024-11-10,15:29:00
TRX01471,C0099,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-11-22,18:29:00
TRX01243,C0174,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-16,10:18:00
TRX01993,C0100,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-07,16:33:00
TRX00366,C0069,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-21,18:47:00
TRX00380,C0176,M002,Cappuccino,Coffee,2,30000,60000,2025-02-03,14:41:00
TRX02586,C0131,M011,Pasta Carbonara,Food,1,45000,45000,2025-06-05,17:28:00
TRX02374,C0154,M002,Cappuccino,Coffee,1,30000,30000,2024-08-08,13:48:00
TRX01037,C0098,M002,Cappuccino,Coffee,2,30000,60000,2025-03-02,09:45:00
TRX00626,C0166,M010,Roti Bakar,Food,1,20000,20000,2024-08-16,15:54:00
TRX01703,C0102,M002,Cappuccino,Coffee,1,30000,30000,2024-09-07,13:13:00
TRX01219,C0046,M004,Espresso,Coffee,1,18000,18000,2024-07-20,18:11:00
TRX02648,C0164,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-02,15:36:00
TRX02466,C0199,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-22,21:53:00
TRX00503,C0014,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-02-24,21:06:00
TRX01938,C0127,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-09-13,18:02:00
TRX02840,C0003,M001,Kopi Latte,Coffee,1,28000,28000,2024-07-16,11:42:00
TRX01411,C0182,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-07,18:24:00
TRX01911,C0157,M010,Roti Bakar,Food,2,20000,40000,2025-05-08,21:31:00
TRX00610,C0023,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-06-27,11:09:00
TRX01206,C0197,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-04-28,16:46:00
TRX01891,C0007,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-10,15:17:00
